PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|2623|2019|USD|3|Engineering|XL|Engineering RAD 17.5xs20|XL|MORTAR - Engineering Risk Xs,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,TRI00011,2623,2019,N,,USD,USD,Y,854797.3316,,-1,New,,,,,,-,-,854797.3316,,,,XL,MORTAR - Engineering Risk Xs,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|2623|2019|USD|3|Engineering|XL|Engineering RAD 17.5xs20|XL|MORTAR - Engineering Risk Xs,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|2623|2019|USD|3|Engineering|XL|Engineering RAD 25xs37.5|XL|MORTAR - Engineering Risk Xs,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,TRI00011,2623,2019,N,,USD,USD,Y,561299.8676,,-1,New,,,,,,-,-,561299.8676,,,,XL,MORTAR - Engineering Risk Xs,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|2623|2019|USD|3|Engineering|XL|Engineering RAD 25xs37.5|XL|MORTAR - Engineering Risk Xs,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|2623|2019|USD|3|Engineering|XL|Engineering RAD 10xs62.5|XL|MORTAR - Engineering Risk Xs,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,TRI00011,2623,2019,N,,USD,USD,Y,199573.2862,,-1,New,,,,,,-,-,199573.2862,,,,XL,MORTAR - Engineering Risk Xs,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|2623|2019|USD|3|Engineering|XL|Engineering RAD 10xs62.5|XL|MORTAR - Engineering Risk Xs,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|623|2019|USD|3|Engineering|XL|Engineering LOD 10x10|XL|MORTAR - Engineering Risk Xs,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,TRI00011,623,2019,N,,USD,USD,Y,147734.1251,,-1,New,,,,,,-,-,147734.1251,,,,XL,MORTAR - Engineering Risk Xs,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|623|2019|USD|3|Engineering|XL|Engineering LOD 10x10|XL|MORTAR - Engineering Risk Xs,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|623|2019|USD|3|Engineering|XL|Engineering RAD 17.5xs20|XL|MORTAR - Engineering Risk Xs,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,TRI00011,623,2019,N,,USD,USD,Y,187638.4387,,-1,New,,,,,,-,-,187638.4387,,,,XL,MORTAR - Engineering Risk Xs,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|623|2019|USD|3|Engineering|XL|Engineering RAD 17.5xs20|XL|MORTAR - Engineering Risk Xs,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|623|2019|USD|3|Engineering|XL|Engineering RAD 25xs37.5|XL|MORTAR - Engineering Risk Xs,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,TRI00011,623,2019,N,,USD,USD,Y,123212.1661,,-1,New,,,,,,-,-,123212.1661,,,,XL,MORTAR - Engineering Risk Xs,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|623|2019|USD|3|Engineering|XL|Engineering RAD 25xs37.5|XL|MORTAR - Engineering Risk Xs,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|623|2019|USD|3|Engineering|XL|Engineering RAD 10xs62.5|XL|MORTAR - Engineering Risk Xs,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,TRI00011,623,2019,N,,USD,USD,Y,43808.7702,,-1,New,,,,,,-,-,43808.7702,,,,XL,MORTAR - Engineering Risk Xs,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00011|623|2019|USD|3|Engineering|XL|Engineering RAD 10xs62.5|XL|MORTAR - Engineering Risk Xs,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|Marine Pillar|XL|MARGEN,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,791,2623,2019,N,,USD,USD,Y,19910.2729,,-1,New,,,,,,-,-,19910.2729,,,,XL,MARGEN,P-RP-P-TTY|01/01/2019|01/01/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|Marine Pillar|XL|MARGEN,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|Marine Excess|XL|MARGEX,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,791,2623,2019,N,,USD,USD,Y,3752.1926,,-1,New,,,,,,-,-,3752.1926,,,,XL,MARGEX,P-RP-P-TTY|01/01/2019|01/01/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|Marine Excess|XL|MARGEX,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|Marine RPP|XL|MARRPP,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,791,2623,2019,N,,USD,USD,Y,309.3892,,-1,New,,,,,,-,-,309.3892,,,,XL,MARRPP,P-RP-P-TTY|01/01/2019|01/01/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|Marine RPP|XL|MARRPP,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|MarineSAT 25m|XL|MARGEN,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,791,2623,2019,N,,USD,USD,Y,268.0495,,-1,New,,,,,,-,-,268.0495,,,,XL,MARGEN,P-RP-P-TTY|01/04/2019|01/04/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|MarineSAT 25m|XL|MARGEN,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|MarineFac|XL|Marine Facultative Spend,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,791,2623,2019,N,,USD,USD,Y,1851.0313,,-1,New,,,,,,-,-,1851.0313,,,,XL,Marine Facultative Spend,P-RP-P-TTY|01/01/2019|01/01/2020|791|2623|2019|USD|200020|BUSA Marine Liab|XL|MarineFac|XL|Marine Facultative Spend,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|Marine Pillar|XL|MARGEN,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,791,623,2019,N,,USD,USD,Y,4370.5477,,-1,New,,,,,,-,-,4370.5477,,,,XL,MARGEN,P-RP-P-TTY|01/01/2019|01/01/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|Marine Pillar|XL|MARGEN,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|Marine Excess|XL|MARGEX,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,791,623,2019,N,,USD,USD,Y,823.652,,-1,New,,,,,,-,-,823.652,,,,XL,MARGEX,P-RP-P-TTY|01/01/2019|01/01/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|Marine Excess|XL|MARGEX,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|Marine RPP|XL|MARRPP,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,791,623,2019,N,,USD,USD,Y,67.9147,,-1,New,,,,,,-,-,67.9147,,,,XL,MARRPP,P-RP-P-TTY|01/01/2019|01/01/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|Marine RPP|XL|MARRPP,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|MarineSAT 25m|XL|MARGEN,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,791,623,2019,N,,USD,USD,Y,58.8401,,-1,New,,,,,,-,-,58.8401,,,,XL,MARGEN,P-RP-P-TTY|01/04/2019|01/04/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|MarineSAT 25m|XL|MARGEN,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|MarineFac|XL|Marine Facultative Spend,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,791,623,2019,N,,USD,USD,Y,406.3239,,-1,New,,,,,,-,-,406.3239,,,,XL,Marine Facultative Spend,P-RP-P-TTY|01/01/2019|01/01/2020|791|623|2019|USD|200020|BUSA Marine Liab|XL|MarineFac|XL|Marine Facultative Spend,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx350|XL|Property Cat XL,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,312044.5465,,-1,New,,,,,,-,-,312044.5465,,,,XL,Property Cat XL,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx350|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx420|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,131125.8155,,-1,New,,,,,,-,-,131125.8155,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx420|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx445|XL|Property Cat XL,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,62345.2449,,-1,New,,,,,,-,-,62345.2449,,,,XL,Property Cat XL,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx445|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Property Cat XL RPP|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,31300.6988,,-1,New,,,,,,-,-,31300.6988,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Property Cat XL RPP|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Open Market Fac|XL|Commercial Facultative spend,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,6150842.485,,-1,New,,,,,,-,-,6150842.485,,,,XL,Commercial Facultative spend,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Open Market Fac|XL|Commercial Facultative spend,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx75|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,3823583.168,,-1,New,,,,,,-,-,3823583.168,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx75|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx150|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,2036898.835,,-1,New,,,,,,-,-,2036898.835,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx150|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx225|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,1149256.069,,-1,New,,,,,,-,-,1149256.069,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx225|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx300a|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,536913.9983,,-1,New,,,,,,-,-,536913.9983,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx300a|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx300b|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,2623,2019,N,,USD,USD,Y,258848.7862,,-1,New,,,,,,-,-,258848.7862,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|2623|2019|USD|5|Open Market|XL|Propertyx300b|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx350|XL|Property Cat XL,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,68497.5834,,-1,New,,,,,,-,-,68497.5834,,,,XL,Property Cat XL,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx350|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx420|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,28783.7156,,-1,New,,,,,,-,-,28783.7156,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx420|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx445|XL|Property Cat XL,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,13685.5416,,-1,New,,,,,,-,-,13685.5416,,,,XL,Property Cat XL,P-RP-P-TTY|01/07/2019|01/07/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx445|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Property Cat XL RPP|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,6870.8851,,-1,New,,,,,,-,-,6870.8851,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Property Cat XL RPP|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00023|623|2019|USD|5|Open Market|XL|Open Market Fac|XL|Commercial Facultative spend,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,1350184.936,,-1,New,,,,,,-,-,1350184.936,,,,XL,Commercial Facultative spend,P-RP-P-TTY|01/01/2019|01/01/2020|TRI00023|623|2019|USD|5|Open Market|XL|Open Market Fac|XL|Commercial Facultative spend,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx75|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,839323.1343,,-1,New,,,,,,-,-,839323.1343,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx75|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx150|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,447124.1346,,-1,New,,,,,,-,-,447124.1346,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx150|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx225|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,252275.7224,,-1,New,,,,,,-,-,252275.7224,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx225|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx300a|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,117859.1704,,-1,New,,,,,,-,-,117859.1704,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx300a|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx300b|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,TRI00023,623,2019,N,,USD,USD,Y,56820.4653,,-1,New,,,,,,-,-,56820.4653,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|TRI00023|623|2019|USD|5|Open Market|XL|Propertyx300b|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx350|XL|Property Cat XL,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,438697.1323,,-1,New,,,,,,-,-,438697.1323,,,,XL,Property Cat XL,P-RP-P-TTY|01/07/2019|01/07/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx350|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx420|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,190269.3402,,-1,New,,,,,,-,-,190269.3402,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx420|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx445|XL|Property Cat XL,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,91904.4919,,-1,New,,,,,,-,-,91904.4919,,,,XL,Property Cat XL,P-RP-P-TTY|01/07/2019|01/07/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx445|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Property Cat XL RPP|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,46141.0462,,-1,New,,,,,,-,-,46141.0462,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Property Cat XL RPP|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|E&S Fac|XL|Commercial Facultative spend,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,942590,,-1,New,,,,,,-,-,942590,,,,XL,Commercial Facultative spend,P-RP-P-TTY|01/01/2019|01/01/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|E&S Fac|XL|Commercial Facultative spend,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx75|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,3106766.058,,-1,New,,,,,,-,-,3106766.058,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx75|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx150|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,2073164.324,,-1,New,,,,,,-,-,2073164.324,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx150|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx225|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,1359040.142,,-1,New,,,,,,-,-,1359040.142,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx225|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx300a|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,725068.7265,,-1,New,,,,,,-,-,725068.7265,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx300a|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx300b|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,796,2623,2019,N,,USD,USD,Y,337706.4502,,-1,New,,,,,,-,-,337706.4502,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|796|2623|2019|USD|6|BUSA E&S MM|XL|Propertyx300b|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|796|623|2019|USD|6|BUSA E&S MM|XL|Propertyx350|XL|Property Cat XL,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,796,623,2019,N,,USD,USD,Y,96299.3705,,-1,New,,,,,,-,-,96299.3705,,,,XL,Property Cat XL,P-RP-P-TTY|01/07/2019|01/07/2020|796|623|2019|USD|6|BUSA E&S MM|XL|Propertyx350|XL|Property Cat XL,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/04/2019|01/04/2020|796|623|2019|USD|6|BUSA E&S MM|XL|Propertyx420|XL|Property Cat XL,NOPOLICY,01/04/2019,01/04/2020,01/01/1980,01/01/1980,796,623,2019,N,,USD,USD,Y,41766.4405,,-1,New,,,,,,-,-,41766.4405,,,,XL,Property Cat XL,P-RP-P-TTY|01/04/2019|01/04/2020|796|623|2019|USD|6|BUSA E&S MM|XL|Propertyx420|XL|Property Cat XL,0
