Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|735,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|735,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|736,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|736,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|739,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,739,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|739,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|745,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,745,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|745,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|751,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,751,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|751,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|764,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,Systemic cover - Clash,ObligatedPremium_SL/CyEx|Systemic cover - Clash|2018|USD|764,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|US Small Risks XL|2016|USD|687,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,687,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,US Small Risks XL,ObligatedPremium_SL/CyEx|US Small Risks XL|2016|USD|687,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|A&E Lawyers QS|2019|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2019,-,NULL,USD,USD,Y,-5329.4744,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-5329.4744,T1,NULL,NULL,QS,A&E Lawyers QS,ObligatedPremium_SL/CyEx|A&E Lawyers QS|2019|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|A&E Lawyers QS|2020|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2020,-,NULL,USD,USD,Y,-1704.6576,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1704.6576,T1,NULL,NULL,QS,A&E Lawyers QS,ObligatedPremium_SL/CyEx|A&E Lawyers QS|2020|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|A&E Lawyers QS|2021|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2021,-,NULL,USD,USD,Y,-6480.6921,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-6480.6921,T1,NULL,NULL,QS,A&E Lawyers QS,ObligatedPremium_SL/CyEx|A&E Lawyers QS|2021|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2019|USD|722,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,8022,2019,-,NULL,USD,USD,Y,-66.43,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-66.43,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2019|USD|722,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2019|USD|735,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,8022,2019,-,NULL,USD,USD,Y,-25.19,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-25.19,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2019|USD|735,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2020|USD|722,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,8022,2020,-,NULL,USD,USD,Y,-73.03,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-73.03,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2020|USD|722,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2020|USD|735,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,8022,2020,-,NULL,USD,USD,Y,-27.75,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-27.75,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2020|USD|735,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2020|USD|736,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,8022,2020,-,NULL,USD,USD,Y,81.9,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,81.9,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2020|USD|736,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2020|USD|764,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2020,-,NULL,USD,USD,Y,215.9,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,215.9,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2020|USD|764,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2021|USD|722,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,8022,2021,-,NULL,USD,USD,Y,276319.3902,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,276319.3902,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2021|USD|722,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2021|USD|735,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,8022,2021,-,NULL,USD,USD,Y,88179.574,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,88179.574,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2021|USD|735,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2021|USD|736,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,8022,2021,-,NULL,USD,USD,Y,31780.7701,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,31780.7701,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2021|USD|736,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2021,ObligatedPremium_SL/CyEx|CUNA QS|2021|USD|764,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2021,-,NULL,USD,USD,Y,72061.3412,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,72061.3412,T1,NULL,NULL,QS,CUNA QS,ObligatedPremium_SL/CyEx|CUNA QS|2021|USD|764,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2018|USD|TRI00082,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00082,8022,2018,-,NULL,USD,USD,Y,0.29,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,0.29,T1,NULL,NULL,XL,MORTAR - Engineering Risk Xs,ObligatedPremium_BICI_Historical|MORTAR - Engineering Risk Xs|2018|USD|TRI00082,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|Political Risk Stop Loss Agg|2020|USD|727,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,8022,2020,-,NULL,USD,USD,Y,454.43,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,454.43,T1,NULL,NULL,XL,Political Risk Stop Loss Agg,ObligatedPremium_BICI_Historical|Political Risk Stop Loss Agg|2020|USD|727,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|Property Cat XL|2020|USD|803,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,803,8022,2020,-,NULL,USD,USD,Y,101.09,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,101.09,T1,NULL,NULL,XL,Property Cat XL,ObligatedPremium_BICI_Historical|Property Cat XL|2020|USD|803,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|TALK - Political Risks XL|2018|USD|727,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,8022,2018,-,NULL,USD,USD,Y,-146.43,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-146.43,T1,NULL,NULL,XL,TALK - Political Risks XL,ObligatedPremium_BICI_Historical|TALK - Political Risks XL|2018|USD|727,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/09/2020,ObligatedPremium_BICI_Historical|TALK - Political Risks XL|2020|USD|727,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,8022,2020,-,NULL,USD,USD,Y,544.82,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,544.82,T1,NULL,NULL,XL,TALK - Political Risks XL,ObligatedPremium_BICI_Historical|TALK - Political Risks XL|2020|USD|727,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|A&LPA |2016|USD|TRI00081,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00081,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,A&LPA ,ObligatedPremium_BICI_Historical|A&LPA |2016|USD|TRI00081,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|A&LPA |2017|USD|TRI00081,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00081,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,A&LPA ,ObligatedPremium_BICI_Historical|A&LPA |2017|USD|TRI00081,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|A&LPA |2018||TRI00081,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00081,8022,2018,-,NULL,,,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,A&LPA ,ObligatedPremium_BICI_Historical|A&LPA |2018||TRI00081,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2016|USD|798,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2016|USD|798,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2016|USD|TRI00046,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00046,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2016|USD|TRI00046,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2017|USD|798,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2017|USD|798,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2017|USD|TRI00046,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00046,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2017|USD|TRI00046,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2018||790,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,790,8022,2018,-,NULL,,,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2018||790,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|GEN (Whole Account)|2018||798,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,8022,2018,-,NULL,,,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,GEN (Whole Account),ObligatedPremium_BICI_Historical|GEN (Whole Account)|2018||798,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|Life & Accident Cat|2019||TRI00081,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00081,8022,2019,-,NULL,,,Y,-12796.87,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-12796.87,T1,NULL,NULL,XL,Life & Accident Cat,ObligatedPremium_BICI_Historical|Life & Accident Cat|2019||TRI00081,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,"ObligatedPremium_BICI_Historical|Life, Accident & Contingency Cat|2019||729",NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,729,8022,2019,-,NULL,,,Y,-3285.55,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-3285.55,T1,NULL,NULL,XL,"Life, Accident & Contingency Cat","ObligatedPremium_BICI_Historical|Life, Accident & Contingency Cat|2019||729",NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,"ObligatedPremium_BICI_Historical|Life, Accident & Contingency Cat|2019||TRI00081",NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00081,8022,2019,-,NULL,,,Y,-15290.01,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-15290.01,T1,NULL,NULL,XL,"Life, Accident & Contingency Cat","ObligatedPremium_BICI_Historical|Life, Accident & Contingency Cat|2019||TRI00081",NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|MARGEN|2016|USD|798,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,MARGEN,ObligatedPremium_BICI_Historical|MARGEN|2016|USD|798,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|MARGEN|2016|USD|TRI00046,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00046,8022,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,MARGEN,ObligatedPremium_BICI_Historical|MARGEN|2016|USD|TRI00046,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2020,ObligatedPremium_BICI_Historical|MARGEN|2017|USD|798,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,8022,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,XL,MARGEN,ObligatedPremium_BICI_Historical|MARGEN|2017|USD|798,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2017|USD|713,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,8022,2017,-,NULL,USD,USD,Y,323111.2726,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,323111.2726,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2017|USD|713,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2017|USD|719,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,8022,2017,-,NULL,USD,USD,Y,254599.6399,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,254599.6399,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2017|USD|719,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2017|USD|764,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2017,-,NULL,USD,USD,Y,102323.8396,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,102323.8396,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2017|USD|764,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2018,-,NULL,USD,USD,Y,81352.2981,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,81352.2981,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|671,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2018,-,NULL,USD,USD,Y,1907862.209,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,1907862.209,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|671,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|672,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,672,8022,2018,-,NULL,USD,USD,Y,545499.8352,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,545499.8352,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|672,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|686,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,8022,2018,-,NULL,USD,USD,Y,220671.178,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,220671.178,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|686,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|696,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,8022,2018,-,NULL,USD,USD,Y,50585.0825,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,50585.0825,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|696,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|699,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,8022,2018,-,NULL,USD,USD,Y,378311.8501,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,378311.8501,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|699,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|713,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,8022,2018,-,NULL,USD,USD,Y,94185.0715,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,94185.0715,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|713,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|719,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,8022,2018,-,NULL,USD,USD,Y,777180.604,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,777180.604,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|719,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|764,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,8022,2018,-,NULL,USD,USD,Y,1568053.902,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,1568053.902,T1,NULL,NULL,QS,MUNICH - Surplus,ObligatedPremium_SL/CyEx|MUNICH - Surplus|2018|USD|764,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|Professions|2016|USD|668,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,668,8022,2016,-,NULL,USD,USD,Y,135529.5794,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,135529.5794,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2016|USD|668,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|Professions|2016|USD|671,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,8022,2016,-,NULL,USD,USD,Y,101430.322,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,101430.322,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2016|USD|671,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|Professions|2016|USD|674,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,8022,2016,-,NULL,USD,USD,Y,949.1485,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,949.1485,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2016|USD|674,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|Professions|2016|USD|686,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,8022,2016,-,NULL,USD,USD,Y,56933.3129,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,56933.3129,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2016|USD|686,NULL
F,P-RP-P-TTY,BICI_RI_Ultimate_Premium,01/12/2018,ObligatedPremium_SL/CyEx|Professions|2016|USD|696,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,8022,2016,-,NULL,USD,USD,Y,47908.5801,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,47908.5801,T1,NULL,NULL,XL,Professions,ObligatedPremium_SL/CyEx|Professions|2016|USD|696,NULL
