"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BFS QS|QS|CPQS09|CPCE|2009","CPQS09","2009-01-01","2009-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2009","-","NULL","USD","USD","Y","777611.8800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","777611.8800","T1","","","QS","BFS QS","BFS QS|QS|CPQS09|CPCE|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|CPQS09|CPCE|2009","CPQS09","2009-01-01","2009-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2009","-","NULL","USD","USD","Y","906671.0900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","906671.0900","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|CPQS09|CPCE|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR17|672|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","41910.7100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","41910.7100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|672|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR17|686|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","40029.0800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","40029.0800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|686|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR17|696|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","696","USBICI","2017","-","NULL","USD","USD","Y","787.5500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","787.5500","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|696|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR17|699|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","699","USBICI","2017","-","NULL","USD","USD","Y","648.4200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","648.4200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|699|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS10|687|2010","SPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","687","USBICI","2010","-","NULL","USD","USD","Y","1389360.1800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1389360.1800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS10|687|2010",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS10|688|2010","SPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","688","USBICI","2010","-","NULL","USD","USD","Y","2953795.9900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2953795.9900","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS10|688|2010",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR17|713|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","713","USBICI","2017","-","NULL","USD","USD","Y","5776.6100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5776.6100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|713|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR17|719|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","719","USBICI","2017","-","NULL","USD","USD","Y","10400.0100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","10400.0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|719|2017",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","HISTORICAL BLANK|UNK||668|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","668","USBICI","2008","-","NULL","USD","USD","Y","3344888.3700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3344888.3700","T1","","","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||668|2008",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||671|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","671","USBICI","2008","-","NULL","USD","USD","Y","-463206.0300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-463206.0300","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||671|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS10|686|2010","SPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","686","USBICI","2010","-","NULL","USD","USD","Y","1394877.3700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1394877.3700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS10|686|2010",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|CPQS08|CPEA|NOYOA","CPQS08","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPEA","USBICI","NOYOA","-","NULL","USD","USD","Y","41662.2000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","41662.2000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|CPQS08|CPEA|NOYOA",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BFS QS|QS|CPQS08|CPWE|NOYOA","CPQS08","1980-01-01","1980-01-01","1980-01-01","1980-01-01","CPWE","USBICI","NOYOA","-","NULL","USD","USD","Y","236.3500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","236.3500","T1","","","QS","BFS QS","BFS QS|QS|CPQS08|CPWE|NOYOA",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","HISTORICAL BLANK|UNK||671|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","671","USBICI","2008","-","NULL","USD","USD","Y","334988.8700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","334988.8700","T1","","","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||671|2008",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||672|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","672","USBICI","2008","-","NULL","USD","USD","Y","-3781857.8900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-3781857.8900","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||672|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","Internal QS - Marine Falvey|QS|MARQS15|TRI00046|2015","MARQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","TRI00046","USBICI","2015","-","NULL","USD","USD","Y","2948914.3700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2948914.3700","T1","","","QS","Internal QS - Marine Falvey","Internal QS - Marine Falvey|QS|MARQS15|TRI00046|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR17|764|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","764","USBICI","2017","-","NULL","USD","USD","Y","4126.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4126.0000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|764|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|672|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","672","USBICI","2018","-","NULL","USD","USD","Y","47912.5500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","47912.5500","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|672|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|673|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","673","USBICI","2018","-","NULL","USD","USD","Y","3086.3300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3086.3300","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|673|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|686|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","686","USBICI","2018","-","NULL","USD","USD","Y","5202.7800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","5202.7800","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|686|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|687|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","687","USBICI","2018","-","NULL","USD","USD","Y","64044.8400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","64044.8400","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|687|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|688|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","688","USBICI","2018","-","NULL","USD","USD","Y","539.4200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","539.4200","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|688|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|696|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","696","USBICI","2018","-","NULL","USD","USD","Y","7959.8300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","7959.8300","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|696|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|699|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","699","USBICI","2018","-","NULL","USD","USD","Y","48384.8100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","48384.8100","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|699|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|713|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","713","USBICI","2018","-","NULL","USD","USD","Y","6923.1900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6923.1900","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|713|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|715|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","715","USBICI","2018","-","NULL","USD","USD","Y","21518.2800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","21518.2800","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|715|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|719|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","719","USBICI","2018","-","NULL","USD","USD","Y","1991.8700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1991.8700","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|719|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|722|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","722","USBICI","2018","-","NULL","USD","USD","Y","13097.0400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","13097.0400","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|722|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTAQS18|764|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","764","USBICI","2018","-","NULL","USD","USD","Y","29119.5700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","29119.5700","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|764|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTBQS18|735|2018","SPEXTBQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","735","USBICI","2018","-","NULL","USD","USD","Y","41106.9600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","41106.9600","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTBQS18|735|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTBQS18|736|2018","SPEXTBQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","736","USBICI","2018","-","NULL","USD","USD","Y","154081.5000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","154081.5000","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTBQS18|736|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS15|668|2015","SPEXTQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","668","USBICI","2015","-","NULL","USD","USD","Y","13163.3900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","13163.3900","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS15|668|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS16|668|2016","SPEXTQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","668","USBICI","2016","-","NULL","USD","USD","Y","3387.5600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3387.5600","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS16|668|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|668|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","668","USBICI","2017","-","NULL","USD","USD","Y","50050.0300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","50050.0300","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|668|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|671|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","671","USBICI","2017","-","NULL","USD","USD","Y","14154.4500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","14154.4500","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|671|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|672|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","29399.4400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","29399.4400","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|672|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|673|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","673","USBICI","2017","-","NULL","USD","USD","Y","1175.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1175.0000","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|673|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|686|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","6.7000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6.7000","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|686|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|687|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","687","USBICI","2017","-","NULL","USD","USD","Y","3064.2600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3064.2600","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|687|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|688|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","688","USBICI","2017","-","NULL","USD","USD","Y","8.7900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","8.7900","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|688|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|696|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","696","USBICI","2017","-","NULL","USD","USD","Y","4553.3300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","4553.3300","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|696|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|699|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","699","USBICI","2017","-","NULL","USD","USD","Y","18819.6100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","18819.6100","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|699|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-06-01","MUNQQS|QS|SPEXTQS17|713|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","713","USBICI","2017","-","NULL","USD","USD","Y","-336.0400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-336.0400","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|713|2017",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","HISTORICAL BLANK|UNK||672|2006","BICI_HISTORICAL","2006-01-01","2006-12-31","1980-01-01","1980-01-01","672","USBICI","2006","-","NULL","USD","USD","Y","10124.5500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","10124.5500","T1","","","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||672|2006",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||673|2006","BICI_HISTORICAL","2006-01-01","2006-12-31","1980-01-01","1980-01-01","673","USBICI","2006","-","NULL","USD","USD","Y","-.0200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-.0200","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||673|2006",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||686|2010","BICI_HISTORICAL","2010-01-01","2010-12-31","1980-01-01","1980-01-01","686","USBICI","2010","-","NULL","USD","USD","Y","-.0200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-.0200","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||686|2010",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||CPCE|2010","BICI_HISTORICAL","2010-01-01","2010-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2010","-","NULL","USD","USD","Y","46234.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","46234.4000","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||CPCE|2010",""
"","A","CI-LS-FAC-UN","BICI_RI_Incurred","2018-12-01","SL Facultative spend|FAC|DEW2014|668|2014","DEW2014","2014-01-01","2014-12-31","1980-01-01","1980-01-01","668","USBICI","2014","-","NULL","USD","USD","Y","3119.9800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3119.9800","T1","","","FAC","SL Facultative spend","SL Facultative spend|FAC|DEW2014|668|2014",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||685|2006","BICI_HISTORICAL","2006-01-01","2006-12-31","1980-01-01","1980-01-01","685","USBICI","2006","-","NULL","USD","USD","Y","-.0500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-.0500","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||685|2006",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","HISTORICAL BLANK|UNK||686|2006","BICI_HISTORICAL","2006-01-01","2006-12-31","1980-01-01","1980-01-01","686","USBICI","2006","-","NULL","USD","USD","Y","8625.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","8625.0000","T1","","","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||686|2006",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","HISTORICAL BLANK|UNK||CPCE|2010","BICI_HISTORICAL","2010-01-01","2010-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2010","-","NULL","USD","USD","Y","-5762.8000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-5762.8000","T1","","","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||CPCE|2010",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||CPEA|2010","BICI_HISTORICAL","2010-01-01","2010-12-31","1980-01-01","1980-01-01","CPEA","USBICI","2010","-","NULL","USD","USD","Y","2013942.7800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2013942.7800","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||CPEA|2010",""
"","A","CI-LS-FAC-UN","BICI_RI_Incurred","2018-12-01","SL Facultative spend|FAC|DEW2015|668|2015","DEW2015","2015-01-01","2015-12-31","1980-01-01","1980-01-01","668","USBICI","2015","-","NULL","USD","USD","Y","1060910.1800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1060910.1800","T1","","","FAC","SL Facultative spend","SL Facultative spend|FAC|DEW2015|668|2015",""
"","A","CI-LS-FAC-UN","BICI_RI_Incurred","2018-12-01","SL Facultative spend|FAC|DEW2016|668|2016","DEW2016","2016-01-01","2016-12-31","1980-01-01","1980-01-01","668","USBICI","2016","-","NULL","USD","USD","Y","21851.9900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","21851.9900","T1","","","FAC","SL Facultative spend","SL Facultative spend|FAC|DEW2016|668|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","US Boiler & Machinery|QS|RICPBM|CPEA|2007","RICPBM","2007-01-01","2007-12-31","1980-01-01","1980-01-01","CPEA","USBICI","2007","-","NULL","USD","USD","Y","-.1500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-.1500","T1","","","QS","US Boiler & Machinery","US Boiler & Machinery|QS|RICPBM|CPEA|2007",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","US Boiler & Machinery|QS|RICPBM|CPCE|2009","RICPBM","2009-01-01","2009-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2009","-","NULL","USD","USD","Y","-153514.8800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","-153514.8800","T1","","","QS","US Boiler & Machinery","US Boiler & Machinery|QS|RICPBM|CPCE|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTAQS18|696|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","696","USBICI","2018","-","NULL","USD","USD","Y","16234.2800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","16234.2800","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|696|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTAQS18|699|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","699","USBICI","2018","-","NULL","USD","USD","Y","3370.1600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3370.1600","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|699|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","Lawyers Risk Excess|XL|SPG10LAG|675|2010","SPG10LAG","2010-01-01","2010-12-31","1980-01-01","1980-01-01","675","USBICI","2010","-","NULL","USD","USD","Y","566797.8600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","566797.8600","T1","","","XL","Lawyers Risk Excess","Lawyers Risk Excess|XL|SPG10LAG|675|2010",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS13|673|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","673","USBICI","2013","-","NULL","USD","USD","Y","934667.1800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","934667.1800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|673|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS13|675|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","675","USBICI","2013","-","NULL","USD","USD","Y","3786655.6800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3786655.6800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|675|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS15|736|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","736","USBICI","2015","-","NULL","USD","USD","Y","2668927.8600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2668927.8600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|736|2015",""
