PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,ExcelRowHash,RunNumber,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,2623,2018,N,,USD,USD,Y,2541323.023,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,2623,2018,N,,CAD,CAD,Y,114202.2317,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|CAD|CAD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,623,2018,N,,CAD,CAD,Y,1952.5373,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|CAD|CAD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,2623,2018,N,,GBP,GBP,Y,1236882.274,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|GBP|GBP|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,2623,2018,N,,GBP,GBP,Y,3098954.267,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,2623,2018,N,,EUR,EUR,Y,2191080.317,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,623,2018,N,,EUR,EUR,Y,248241.256,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,623,2018,N,,GBP,GBP,Y,271510.7431,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,623,2018,N,,USD,USD,Y,9135.059,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,2623,2018,N,,GBP,GBP,Y,11771493.25,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,623,2018,N,,GBP,GBP,Y,2533883.231,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,2623,2018,N,,GBP,GBP,Y,11543245.83,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,2623,2018,N,,CAD,CAD,Y,250674.6389,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|CAD|CAD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,2623,2018,N,,USD,USD,Y,2837698.869,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,2623,2018,N,,GBP,GBP,Y,383432.551,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|GBP|GBP|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,623,2018,N,,GBP,GBP,Y,680258.2538,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,2623,2018,N,,CAD,CAD,Y,28695.2412,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|CAD|CAD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,623,2018,N,,USD,USD,Y,1770985.646,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,623,2018,N,,GBP,GBP,Y,798186.2603,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|GBP|GBP|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,623,2018,N,,USD,USD,Y,622909.5078,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,623,2018,N,,USD,USD,Y,3425.6674,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,2623,2018,N,,USD,USD,Y,8326328.707,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,2623,2018,N,,CAD,CAD,Y,8894.8924,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|CAD|CAD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,623,2018,N,,CAD,CAD,Y,6298.9553,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|CAD|CAD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,2623,2018,N,,EUR,EUR,Y,2353807.896,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,623,2018,N,,CAD,CAD,Y,55026.1402,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|CAD|CAD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,2623,2018,N,,USD,USD,Y,8067823.499,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,623,2018,N,,GBP,GBP,Y,2969263.606,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,2623,2018,N,,GBP,GBP,Y,13526645.32,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|GBP|GBP|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,2623,2018,N,,EUR,EUR,Y,539256.1504,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,2623,2018,N,,CAD,CAD,Y,362550.4694,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|CAD|CAD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,2623,2018,N,,CAD,CAD,Y,57429.4371,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|CAD|CAD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,623,2018,N,,CAD,CAD,Y,79584.2493,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|CAD|CAD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,2623,2018,N,,EUR,EUR,Y,1130876.833,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,623,2018,N,,GBP,GBP,Y,84168.1209,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,2623,2018,N,,EUR,EUR,Y,3255203.623,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,623,2018,N,,EUR,EUR,Y,118373.3013,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,623,2018,N,,USD,USD,Y,566598.0887,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,623,2018,N,,USD,USD,Y,1827730.692,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,623,2018,N,,USD,USD,Y,2718939.883,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,2623,2018,N,,USD,USD,Y,41615.2691,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,623,2018,N,,EUR,EUR,Y,516689.5382,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,2623,2018,N,,EUR,EUR,Y,3590182.522,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|EUR|EUR|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,623,2018,N,,GBP,GBP,Y,2583986.324,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,623,2018,N,,EUR,EUR,Y,714556.8929,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|623|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,2623,2018,N,,USD,USD,Y,15605.8183,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,2623,2018,N,,USD,USD,Y,2581169.07,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,623,2018,N,,CAD,CAD,Y,25068.7825,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|CAD|CAD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,623,2018,N,,CAD,CAD,Y,12606.4618,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|623|2018|N|CAD|CAD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,623,2018,N,,EUR,EUR,Y,180363.4629,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,623,2018,N,,USD,USD,Y,557851.3953,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|623|2018|N|USD|USD|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,5,2623,2018,N,,USD,USD,Y,12386281.69,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|5|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,786,2623,2018,N,,EUR,EUR,Y,1009108.349,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|786|2623|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00016,2623,2018,N,,GBP,GBP,Y,3636181.852,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00016|2623|2018|N|GBP|GBP|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,2623,2018,N,,EUR,EUR,Y,821655.7754,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|2623|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00049,623,2018,N,,GBP,GBP,Y,968994.7296,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00049|623|2018|N|GBP|GBP|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|755|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,755,2623,2018,N,,USD,USD,Y,205647.6362,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|755|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|744|623|2018|N|CAD|CAD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,744,623,2018,N,,CAD,CAD,Y,15779.5969,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|744|623|2018|N|CAD|CAD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|718|623|2018|N|GBP|GBP|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,718,623,2018,N,,GBP,GBP,Y,392795.7988,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|718|623|2018|N|GBP|GBP|Y|,0,
,F,P-GP-P,BusinessPlan,15/12/2017,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,781,2623,2018,N,,USD,USD,Y,5343248.34,,-1,New,,,,,,-,-,0,,,,P-GP-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|2623|2018|N|USD|USD|Y|,0,
