"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|672|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","672","USBICI","2015","-","NULL","USD","USD","Y","21762.2100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","21762.2100","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|672|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|673|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","673","USBICI","2015","-","NULL","USD","USD","Y","165.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","165.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|673|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|685|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","685","USBICI","2015","-","NULL","USD","USD","Y","2954.1100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2954.1100","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|685|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|686|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","686","USBICI","2015","-","NULL","USD","USD","Y","18884.6200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","18884.6200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|686|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|688|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","688","USBICI","2015","-","NULL","USD","USD","Y","17063.1300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","17063.1300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|688|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|696|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","696","USBICI","2015","-","NULL","USD","USD","Y","1695.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1695.0100","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|696|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|700|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","700","USBICI","2015","-","NULL","USD","USD","Y","185.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","185.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|700|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|713|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","713","USBICI","2015","-","NULL","USD","USD","Y","169.8800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","169.8800","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|713|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|715|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","715","USBICI","2015","-","NULL","USD","USD","Y","3618.3000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3618.3000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|715|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS15|719|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","719","USBICI","2015","-","NULL","USD","USD","Y","409.0300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","409.0300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|719|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|668|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","668","USBICI","2016","-","NULL","USD","USD","Y","109907.5000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","109907.5000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|668|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|671|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","671","USBICI","2016","-","NULL","USD","USD","Y","1786885.3300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1786885.3300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|671|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|672|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","672","USBICI","2016","-","NULL","USD","USD","Y","145420.1800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","145420.1800","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|672|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|673|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","673","USBICI","2016","-","NULL","USD","USD","Y","11231.3200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","11231.3200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|673|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|686|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","686","USBICI","2016","-","NULL","USD","USD","Y","326335.6400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","326335.6400","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|686|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|687|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","687","USBICI","2016","-","NULL","USD","USD","Y","592732.2400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","592732.2400","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|687|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|688|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","688","USBICI","2016","-","NULL","USD","USD","Y","3406.7400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3406.7400","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|688|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|696|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","696","USBICI","2016","-","NULL","USD","USD","Y","1123.8000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1123.8000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|696|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|699|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","699","USBICI","2016","-","NULL","USD","USD","Y","267.7100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","267.7100","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|699|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949A19|672|2019","R0949A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","672","USBICI","2019","-","NULL","USD","USD","Y","180.9600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","180.9600","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949A19|672|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949A19|687|2019","R0949A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","687","USBICI","2019","-","NULL","USD","USD","Y","48.3700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","48.3700","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949A19|687|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949A19|688|2019","R0949A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","688","USBICI","2019","-","NULL","USD","USD","Y","56.1100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","56.1100","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949A19|688|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949A19|696|2019","R0949A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","73.6200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","73.6200","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949A19|696|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949A19|699|2019","R0949A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","117.8700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","117.8700","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949A19|699|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949A19|722|2019","R0949A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","323.2000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","323.2000","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949A19|722|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949A19|729|2019","R0949A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","729","USBICI","2019","-","NULL","USD","USD","Y","70404.2200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","70404.2200","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949A19|729|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949A19|764|2019","R0949A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","2575.9600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2575.9600","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949A19|764|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949B19|671|2019","R0949B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","85.1000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","85.1000","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949B19|671|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949B19|672|2019","R0949B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","672","USBICI","2019","-","NULL","USD","USD","Y","133.9100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","133.9100","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949B19|672|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949B19|687|2019","R0949B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","687","USBICI","2019","-","NULL","USD","USD","Y","35.7900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","35.7900","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949B19|687|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949B19|688|2019","R0949B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","688","USBICI","2019","-","NULL","USD","USD","Y","41.5200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","41.5200","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949B19|688|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949B19|696|2019","R0949B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","54.4700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","54.4700","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949B19|696|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949B19|699|2019","R0949B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","87.2300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","87.2300","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949B19|699|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949B19|722|2019","R0949B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","239.1600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","239.1600","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949B19|722|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949B19|729|2019","R0949B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","729","USBICI","2019","-","NULL","USD","USD","Y","52098.2200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","52098.2200","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949B19|729|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949B19|764|2019","R0949B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","1906.1700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1906.1700","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949B19|764|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949C19|671|2019","R0949C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","492.2400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","492.2400","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949C19|671|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949C19|672|2019","R0949C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","672","USBICI","2019","-","NULL","USD","USD","Y","774.5200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","774.5200","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949C19|672|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949C19|687|2019","R0949C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","687","USBICI","2019","-","NULL","USD","USD","Y","207.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","207.0000","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949C19|687|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949C19|688|2019","R0949C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","688","USBICI","2019","-","NULL","USD","USD","Y","240.1600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","240.1600","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949C19|688|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949C19|696|2019","R0949C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","315.0700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","315.0700","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949C19|696|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0949C19|699|2019","R0949C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","504.4900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","504.4900","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0949C19|699|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945A19|696|2019","R0945A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y",".4200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-",".4200","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945A19|696|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945A19|699|2019","R0945A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y",".6700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-",".6700","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945A19|699|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945A19|722|2019","R0945A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","1.8500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1.8500","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945A19|722|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945A19|729|2019","R0945A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","729","USBICI","2019","-","NULL","USD","USD","Y","402.8600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","402.8600","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945A19|729|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945A19|764|2019","R0945A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","14.7400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","14.7400","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945A19|764|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945B19|671|2019","R0945B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","6.3300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","6.3300","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945B19|671|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945B19|687|2019","R0945B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","687","USBICI","2019","-","NULL","USD","USD","Y","2.6600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2.6600","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945B19|687|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945B19|688|2019","R0945B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","688","USBICI","2019","-","NULL","USD","USD","Y","3.0900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3.0900","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945B19|688|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945B19|696|2019","R0945B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","4.0600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4.0600","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945B19|696|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945B19|699|2019","R0945B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","6.4900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","6.4900","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945B19|699|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945B19|722|2019","R0945B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","17.8000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","17.8000","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945B19|722|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945B19|729|2019","R0945B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","729","USBICI","2019","-","NULL","USD","USD","Y","3875.5900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3875.5900","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945B19|729|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945B19|764|2019","R0945B19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","141.8000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","141.8000","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945B19|764|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945C19|671|2019","R0945C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","5.0400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5.0400","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945C19|671|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945C19|687|2019","R0945C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","687","USBICI","2019","-","NULL","USD","USD","Y","2.1200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2.1200","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945C19|687|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945C19|688|2019","R0945C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","688","USBICI","2019","-","NULL","USD","USD","Y","2.4700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2.4700","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945C19|688|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945C19|696|2019","R0945C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","3.2300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3.2300","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945C19|696|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945C19|699|2019","R0945C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","5.1800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5.1800","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945C19|699|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945C19|722|2019","R0945C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","14.1900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","14.1900","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945C19|722|2019","NULL"
