PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|719|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2021,-,NULL,USD,USD,Y,53550.00,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,53550.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|719|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|719|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2021,-,NULL,USD,USD,Y,61809.21,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,61809.21,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|719|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|MUNQQS|QS |USD|722|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,USBICI,2020,-,NULL,USD,USD,Y,31789.28,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,31789.00,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|722|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|722|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,USBICI,2020,-,NULL,USD,USD,Y,3699.21,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,3699.00,T1,NULL,NULL,XL ,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL |USD|722|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|CUNA QS|QS |USD|722|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,722,USBICI,2021,-,NULL,USD,USD,Y,334454.34,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,334454.00,T1,NULL,NULL,QS ,CUNA QS,BICI_Earned_Agresso|CUNA QS|QS |USD|722|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|TALK - Political Risks XL|XL|USD|727|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2013,-,NULL,USD,USD,Y,-16.00,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-16.00,T1,NULL,NULL,XL,TALK - Political Risks XL,BICI_Earned_Agresso|TALK - Political Risks XL|XL|USD|727|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|Political Risk Stop Loss Agg|XL|USD|727|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2021,-,NULL,USD,USD,Y,1011.15,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1011.15,T1,NULL,NULL,XL,Political Risk Stop Loss Agg,BICI_Earned_Agresso|Political Risk Stop Loss Agg|XL|USD|727|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|CUNA QS|QS |USD|735|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2021,-,NULL,USD,USD,Y,126875.17,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,126875.00,T1,NULL,NULL,QS ,CUNA QS,BICI_Earned_Agresso|CUNA QS|QS |USD|735|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|736|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2017,-,NULL,USD,USD,Y,319.33,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,319.33,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|736|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|CUNA QS|QS |USD|736|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2020,-,NULL,USD,USD,Y,8027.60,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,8027.60,T1,NULL,NULL,QS ,CUNA QS,BICI_Earned_Agresso|CUNA QS|QS |USD|736|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|736|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2021,-,NULL,USD,USD,Y,214650.00,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,214650.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|736|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|Cyber Cat|XL |USD|736|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2021,-,NULL,USD,USD,Y,18713.44,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,18713.00,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|736|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|MUNQQS|QS |USD|736|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2021,-,NULL,USD,USD,Y,191499.42,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,191499.42,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|736|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|736|NOYOA,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,NOYOA,-,NULL,USD,USD,Y,1401693.09,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1401693.00,T1,NULL,NULL,QS,PORTFOLIO TRANSFER BICI TO CAPTIVE RI,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|736|NOYOA,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|739|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,739,USBICI,2021,-,NULL,USD,USD,Y,18900.00,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,18900.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|739|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|764|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,USBICI,2018,-,NULL,USD,USD,Y,220.69,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,220.69,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|764|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|764|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,USBICI,2021,-,NULL,USD,USD,Y,542700.00,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,542700.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|764|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|MUNQQS|QS |USD|764|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,USBICI,2021,-,NULL,USD,USD,Y,505321.08,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,505321.00,T1,NULL,NULL,QS ,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS |USD|764|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|MARRPP|XL |USD|790|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,790,USBICI,2021,-,NULL,USD,USD,Y,137.46,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,137.46,T1,NULL,NULL,XL ,MARRPP,BICI_Earned_Agresso|MARRPP|XL |USD|790|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|Master RI|QS |USD|792|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,792,USBICI,2021,-,NULL,USD,USD,Y,2427.59,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2428.00,T1,NULL,NULL,QS ,Master RI,BICI_Earned_Agresso|Master RI|QS |USD|792|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|792|NOYOA,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,792,USBICI,NOYOA,-,NULL,USD,USD,Y,25386.50,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,25386.50,T1,NULL,NULL,QS,PORTFOLIO TRANSFER BICI TO CAPTIVE RI,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|792|NOYOA,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|Marine Specific aggregate|XL |USD|798|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,USBICI,2020,-,NULL,USD,USD,Y,4488.19,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,4488.19,T1,NULL,NULL,XL ,Marine Specific aggregate,BICI_Earned_Agresso|Marine Specific aggregate|XL |USD|798|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|MARRPP|XL |USD|798|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,USBICI,2021,-,NULL,USD,USD,Y,68.73,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,68.73,T1,NULL,NULL,XL ,MARRPP,BICI_Earned_Agresso|MARRPP|XL |USD|798|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2021,BICI_Earned_Agresso|Occurrence QS|QS |USD|799|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,799,USBICI,2020,-,NULL,USD,USD,Y,1932.97,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1933.00,T1,NULL,NULL,QS ,Occurrence QS,BICI_Earned_Agresso|Occurrence QS|QS |USD|799|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|CUNA QS|QS |USD|735|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2021,-,NULL,USD,USD,Y,18483.78,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,18484.00,T1,NULL,NULL,QS ,CUNA QS,BICI_Earned_Agresso|CUNA QS|QS |USD|735|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|736|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2021,-,NULL,USD,USD,Y,215829.40,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,215829.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|736|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|736|NOYOA,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,NOYOA,-,NULL,USD,USD,Y,1539295.85,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,1539296.00,T1,NULL,NULL,QS,PORTFOLIO TRANSFER BICI TO CAPTIVE RI,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|736|NOYOA,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|739|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,739,USBICI,2021,-,NULL,USD,USD,Y,19003.85,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,19004.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|739|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|764|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,764,USBICI,2021,-,NULL,USD,USD,Y,545681.87,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,545681.87,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|764|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MARRPP|XL |USD|790|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,790,USBICI,2021,-,NULL,USD,USD,Y,135.94,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,135.94,T1,NULL,NULL,XL ,MARRPP,BICI_Earned_Agresso|MARRPP|XL |USD|790|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|Master RI|QS |USD|792|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,792,USBICI,2021,-,NULL,USD,USD,Y,2400.91,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,2400.91,T1,NULL,NULL,QS ,Master RI,BICI_Earned_Agresso|Master RI|QS |USD|792|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|792|NOYOA,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,792,USBICI,NOYOA,-,NULL,USD,USD,Y,27393.55,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,27394.00,T1,NULL,NULL,QS,PORTFOLIO TRANSFER BICI TO CAPTIVE RI,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|792|NOYOA,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MARRPP|XL |USD|798|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,798,USBICI,2021,-,NULL,USD,USD,Y,67.97,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,67.97,T1,NULL,NULL,XL ,MARRPP,BICI_Earned_Agresso|MARRPP|XL |USD|798|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|687|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,687,USBICI,2021,-,NULL,USD,USD,Y,329400.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,329400.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|687|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|687|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,687,USBICI,2021,-,NULL,USD,USD,Y,21406.35,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,21406.35,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|687|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|688|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,688,USBICI,2021,-,NULL,USD,USD,Y,82802.47,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,82802.47,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|688|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|TRI00046|NOYOA,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00046,USBICI,NOYOA,-,NULL,USD,USD,Y,123921.86,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,123921.86,T1,NULL,NULL,QS,PORTFOLIO TRANSFER BICI TO CAPTIVE RI,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|TRI00046|NOYOA,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|688|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,688,USBICI,2021,-,NULL,USD,USD,Y,2236.70,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,2236.70,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|688|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|TRI00068|NOYOA,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00068,USBICI,NOYOA,-,NULL,USD,USD,Y,74408.49,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,74408.49,T1,NULL,NULL,QS,PORTFOLIO TRANSFER BICI TO CAPTIVE RI,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|TRI00068|NOYOA,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|696|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,USBICI,2021,-,NULL,USD,USD,Y,43861.33,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,43861.33,T1,NULL,NULL,QS ,SLCyEx QS2,BICI_Earned_Agresso|SLCyEx QS2|QS |USD|696|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|696|NOYOA,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,696,USBICI,NOYOA,-,NULL,USD,USD,Y,9614793.32,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,9614793.32,T1,NULL,NULL,QS,PORTFOLIO TRANSFER BICI TO CAPTIVE RI,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|696|NOYOA,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|699|NOYOA,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,699,USBICI,NOYOA,-,NULL,USD,USD,Y,647883.43,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,647883.00,T1,NULL,NULL,QS,PORTFOLIO TRANSFER BICI TO CAPTIVE RI,BICI_Earned_Agresso|PORTFOLIO TRANSFER BICI TO CAPTIVE RI|QS|USD|699|NOYOA,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|700|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,700,USBICI,2021,-,NULL,USD,USD,Y,61988.74,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,61989.00,T1,NULL,NULL,XL ,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL |USD|700|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|715|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,USBICI,2021,-,NULL,USD,USD,Y,427.04,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,427.04,T1,NULL,NULL,QS ,SLCyEx QS1,BICI_Earned_Agresso|SLCyEx QS1|QS |USD|715|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|MUNQQS|QS|USD|688|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,688,USBICI,2019,-,NULL,USD,USD,Y,0.00,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.00,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|688|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2021,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,671,USBICI,2013,-,NULL,USD,USD,Y,8989.77,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,8989.77,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|671|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|Cyber Cat|XL |USD|735|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2019,-,NULL,USD,USD,Y,-46450.97,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-46450.97,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|735|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|Cyber Cat|XL |USD|735|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2020,-,NULL,USD,USD,Y,-199239.31,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-199239.31,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|735|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|Cyber Cat|XL |USD|735|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2021,-,NULL,USD,USD,Y,-26282.18,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-26282.18,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|735|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|Cyber Cat|XL |USD|736|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2019,-,NULL,USD,USD,Y,-158255.57,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-158255.57,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|736|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|Cyber Cat|XL |USD|736|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2020,-,NULL,USD,USD,Y,-502516.97,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-502517.00,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|736|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|Cyber Cat|XL |USD|736|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2021,-,NULL,USD,USD,Y,-67937.93,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-67937.93,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|736|2021,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|Cyber Cat|XL |USD|739|2019,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,739,USBICI,2019,-,NULL,USD,USD,Y,-7672.18,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-7672.18,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|739|2019,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|Cyber Cat|XL |USD|739|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,739,USBICI,2020,-,NULL,USD,USD,Y,-23053.89,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-23053.89,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|739|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/03/2022,BICI_Earned_Agresso|Cyber Cat|XL |USD|739|2021,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,739,USBICI,2021,-,NULL,USD,USD,Y,-7762.88,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,-7763.00,T1,NULL,NULL,XL ,Cyber Cat,BICI_Earned_Agresso|Cyber Cat|XL |USD|739|2021,NULL
