Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|714|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,2623,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|714|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|714|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,714,2623,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|714|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|721|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,2623,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|721|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|721|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,721,2623,2019,-,NULL,EUR,EUR,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|721|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|766|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,766,2623,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|766|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|766|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,766,2623,2018,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|766|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|768|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,768,2623,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|768|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|770|2017|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2017,-,NULL,CAD,CAD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2017|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|770|2017|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2017,-,NULL,GBP,GBP,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2017|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|770|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2017,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|TRI00004|2016|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2016,-,NULL,CAD,CAD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2016|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|TRI00004|2016|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2016,-,NULL,EUR,EUR,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2016|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|TRI00004|2016|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2016,-,NULL,GBP,GBP,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2016|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|TRI00004|2016|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2016,-,NULL,USD,USD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2016|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|TRI00004|2017|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,CAD,CAD,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2020,Cede 6107|2623|TRI00004|2017|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,EUR,EUR,Y,0,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2017|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2017,-,NULL,GBP,GBP,Y,38044.5953,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,38044.5953,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2017|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2017,-,NULL,USD,USD,Y,69053.9532,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,69053.9532,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,CAD,CAD,Y,-83043.1605,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-83043.1605,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,EUR,EUR,Y,228852.6003,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,228852.6003,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,GBP,GBP,Y,-47394.7725,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-47394.7725,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2018,-,NULL,USD,USD,Y,82565.568,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,82565.568,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2019,-,NULL,CAD,CAD,Y,-171596.1611,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-171596.1611,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2019|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2019,-,NULL,EUR,EUR,Y,332077.2639,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,332077.2639,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2019,-,NULL,GBP,GBP,Y,-116901.2106,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-116901.2106,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|744|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,744,2623,2019,-,NULL,USD,USD,Y,-160809.8974,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-160809.8974,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|744|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|766|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,766,2623,2017,-,NULL,USD,USD,Y,21180.1473,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,21180.1473,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|766|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|766|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,766,2623,2018,-,NULL,USD,USD,Y,258627.5433,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,258627.5433,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|766|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|766|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,766,2623,2019,-,NULL,USD,USD,Y,-2055999.192,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2055999.192,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|766|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|768|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,768,2623,2017,-,NULL,USD,USD,Y,-35624.4178,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-35624.4178,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|768|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|768|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,768,2623,2018,-,NULL,USD,USD,Y,222713.3604,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,222713.3604,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|768|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|768|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,768,2623,2019,-,NULL,USD,USD,Y,2805500.015,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2805500.015,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|768|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|770|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2018,-,NULL,EUR,EUR,Y,-17718.4108,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-17718.4108,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|770|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2018,-,NULL,GBP,GBP,Y,-136229.1116,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-136229.1116,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|770|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2018,-,NULL,USD,USD,Y,320527.1875,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,320527.1875,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|770|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2019,-,NULL,EUR,EUR,Y,-55366.9666,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-55366.9666,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|770|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2019,-,NULL,GBP,GBP,Y,-429529.9473,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-429529.9473,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|770|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,770,2623,2019,-,NULL,USD,USD,Y,879613.503,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,879613.503,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|770|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2017|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,CAD,CAD,Y,-1959.6098,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1959.6098,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2017|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,EUR,EUR,Y,-8942.9101,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-8942.9101,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2017|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,GBP,GBP,Y,7342.0718,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,7342.0718,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|2623|TRI00004|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,2623,2017,-,NULL,USD,USD,Y,69930.1174,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,69930.1174,T1,NULL,NULL,QS,Cede 6107,Cede 6107|2623|TRI00004|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2017|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2017,-,NULL,GBP,GBP,Y,1611.6743,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1611.6743,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2017|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2017,-,NULL,USD,USD,Y,15350.5135,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,15350.5135,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2018,-,NULL,CAD,CAD,Y,1105.9251,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1105.9251,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2018,-,NULL,EUR,EUR,Y,1711.5873,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1711.5873,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2018,-,NULL,GBP,GBP,Y,6833.7261,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,6833.7261,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2018,-,NULL,USD,USD,Y,14440.6539,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,14440.6539,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2019,-,NULL,CAD,CAD,Y,23399.7829,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,23399.7829,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2019|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2019,-,NULL,EUR,EUR,Y,-78294.8592,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-78294.8592,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2019,-,NULL,GBP,GBP,Y,-205649.0642,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-205649.0642,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00004|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00004,623,2019,-,NULL,USD,USD,Y,480598.978,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,480598.978,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00004|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2017|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2017,-,NULL,CAD,CAD,Y,7.8255,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,7.8255,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2017|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2017|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2017,-,NULL,EUR,EUR,Y,8164.1878,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,8164.1878,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2017|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2017|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2017,-,NULL,GBP,GBP,Y,14933.5407,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,14933.5407,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2017|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2017|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2017,-,NULL,USD,USD,Y,1337.9306,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1337.9306,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2017|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2018,-,NULL,CAD,CAD,Y,-6.4811,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-6.4811,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2018|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2018,-,NULL,EUR,EUR,Y,-320.7316,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-320.7316,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2018|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2018|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2018,-,NULL,GBP,GBP,Y,-79.8035,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-79.8035,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2018|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2018|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2018,-,NULL,USD,USD,Y,24852.753,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,24852.753,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2018|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2019,-,NULL,CAD,CAD,Y,628.0448,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,628.0448,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2019|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2019|EUR,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2019,-,NULL,EUR,EUR,Y,-5996.8408,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-5996.8408,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2019|EUR,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2019|GBP,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2019,-,NULL,GBP,GBP,Y,25511.861,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,25511.861,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2019|GBP,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/06/2019,Cede 6107|623|TRI00012|2019|USD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,TRI00012,623,2019,-,NULL,USD,USD,Y,230556.1988,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,230556.1988,T1,NULL,NULL,QS,Cede 6107,Cede 6107|623|TRI00012|2019|USD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2019,Cede 5623|3623|809|2018|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,809,3623,2018,-,NULL,CAD,CAD,Y,-50.292,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-50.292,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|809|2018|CAD,NULL
F,P-UL-P-TTY,UltimatePremium_SPA,01/09/2019,Cede 5623|3623|901|2019|CAD,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,901,3623,2019,-,NULL,CAD,CAD,Y,-27944.3206,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,-27944.3206,T1,NULL,NULL,QS,Cede 5623,Cede 5623|3623|901|2019|CAD,NULL
