PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2020,-,NULL,USD,USD,Y,-49567.7100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-49567.7100,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|715,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,715,USBICI,2020,-,NULL,USD,USD,Y,-853.1100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-853.1100,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|715,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|CUNA QS|2019|USD|8022|735,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,735,USBICI,2019,-,NULL,USD,USD,Y,-49.7400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-49.7400,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2019|USD|8022|735,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|MUNQQS|2018|USD|8022|736,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,736,USBICI,2018,-,NULL,USD,USD,Y,1.4200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1.4200,T1,NULL,NULL,QS,MUNQQS,PC-LS-OR-TTY|MUNQQS|2018|USD|8022|736,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2020,-,NULL,USD,USD,Y,-33053.6800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-33053.6800,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2020,-,NULL,USD,USD,Y,-114619.7100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-114619.7100,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2020,-,NULL,USD,USD,Y,-7046.2000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-7046.2000,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|722,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,722,USBICI,2020,-,NULL,USD,USD,Y,-62261.6900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-62261.6900,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|722,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|722,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,722,USBICI,2019,-,NULL,USD,USD,Y,-163.7100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-163.7100,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|722,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|674,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,674,USBICI,2020,-,NULL,USD,USD,Y,-1179.7600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1179.7600,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|674,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2020-12-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|735,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,735,USBICI,2019,-,NULL,USD,USD,Y,-42.8300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-42.8300,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|735,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPCE,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,CPCE,USBICI,2010,-,NULL,USD,USD,Y,-827560.7000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-827560.7000,T1,NULL,NULL,UNK,US Boiler & Machinery,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPCE,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPCE,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,CPCE,USBICI,2010,-,NULL,USD,USD,Y,744804.6300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,744804.6300,T1,NULL,NULL,UNK,US Boiler & Machinery,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPCE,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2019|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2019,-,NULL,USD,USD,Y,-129.0400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-129.0400,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2019|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2020,-,NULL,USD,USD,Y,-12340.8100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-12340.8100,T1,NULL,NULL,"QS ",SLCyEx QS1,PC-LS-OR-TTY|SLCyEx QS1|2020|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|736,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,736,USBICI,2020,-,NULL,USD,USD,Y,-4333.2700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-4333.2700,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|736,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|736,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,736,USBICI,2020,-,NULL,USD,USD,Y,-8836.3000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-8836.3000,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|736,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|713,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,713,USBICI,2019,-,NULL,USD,USD,Y,-23.1200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-23.1200,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|713,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2020|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2020,-,NULL,USD,USD,Y,-2166.1100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2166.1100,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2020|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2020,-,NULL,USD,USD,Y,-7335.8800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-7335.8800,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPWE,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,CPWE,USBICI,2010,-,NULL,USD,USD,Y,-39480.2100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-39480.2100,T1,NULL,NULL,QS,US Boiler & Machinery,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPWE,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPWE,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,CPWE,USBICI,2010,-,NULL,USD,USD,Y,43866.9000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,43866.9000,T1,NULL,NULL,QS,US Boiler & Machinery,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPWE,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|722,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,722,USBICI,2020,-,NULL,USD,USD,Y,-9367.2800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9367.2800,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|722,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPWE,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,CPWE,USBICI,2010,-,NULL,USD,USD,Y,-43866.9000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-43866.9000,T1,NULL,NULL,UNK,US Boiler & Machinery,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPWE,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPWE,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,CPWE,USBICI,2010,-,NULL,USD,USD,Y,39480.2100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,39480.2100,T1,NULL,NULL,UNK,US Boiler & Machinery,PC-LS-OR-TTY|US Boiler & Machinery|2010|USD|8022|CPWE,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|735,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,735,USBICI,2020,-,NULL,USD,USD,Y,-3760.0500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-3760.0500,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|735,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2020,-,NULL,USD,USD,Y,-14661.9100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-14661.9100,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|Master RI|2018|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2018,-,NULL,USD,USD,Y,-142.5900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-142.5900,T1,NULL,NULL,QS,Master RI,PC-LS-OR-TTY|Master RI|2018|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|673,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,673,USBICI,2020,-,NULL,USD,USD,Y,-998.3100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-998.3100,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|673,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|722,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,722,USBICI,2020,-,NULL,USD,USD,Y,-14850.1100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-14850.1100,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2020|USD|8022|722,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2019,-,NULL,USD,USD,Y,-74.2900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-74.2900,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|686,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,686,USBICI,2020,-,NULL,USD,USD,Y,-10864.3900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-10864.3900,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|686,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|Occurrence QS|2020|USD|8022|799,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,799,USBICI,2020,-,NULL,USD,USD,Y,-420.4000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-420.4000,T1,NULL,NULL,"QS ",Occurrence QS,PC-LS-OR-TTY|Occurrence QS|2020|USD|8022|799,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-06-01,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|686,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,686,USBICI,2020,-,NULL,USD,USD,Y,-12035.5000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-12035.5000,T1,NULL,NULL,"QS ",SLCyEx QS2,PC-LS-OR-TTY|SLCyEx QS2|2020|USD|8022|686,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|764,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,764,USBICI,2018,-,NULL,USD,USD,Y,-23800.0000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-23800.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|764,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0895A17|A&E Lawyers QS|8022|2017|USD|668,R0895A17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,668,USBICI,2017,-,NULL,USD,USD,Y,-4976.2659,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-4976.2659,T1,NULL,NULL,QS,A&E Lawyers QS,P-OR-P-TTY|R0895A17|A&E Lawyers QS|8022|2017|USD|668,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0927A18|Environmental QS|8022|2018|USD|700,R0927A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,700,USBICI,2018,-,NULL,USD,USD,Y,-35813.6117,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-35813.6117,T1,NULL,NULL,QS,Environmental QS,P-OR-P-TTY|R0927A18|Environmental QS|8022|2018|USD|700,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|735,R0957A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,735,USBICI,2018,-,NULL,USD,USD,Y,-1600.0000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1600.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|735,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M17|MUNICH - Surplus|8022|2017|USD|668,R0139M17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,668,USBICI,2017,-,NULL,USD,USD,Y,5040.0000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,5040.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M17|MUNICH - Surplus|8022|2017|USD|668,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M17|MUNICH - Surplus|8022|2017|USD|672,R0139M17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,672,USBICI,2017,-,NULL,USD,USD,Y,-2.6600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2.6600,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M17|MUNICH - Surplus|8022|2017|USD|672,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M17|MUNICH - Surplus|8022|2017|USD|719,R0139M17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,719,USBICI,2017,-,NULL,USD,USD,Y,-67.7600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-67.7600,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M17|MUNICH - Surplus|8022|2017|USD|719,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|672,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,672,USBICI,2018,-,NULL,USD,USD,Y,-14930.8921,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-14930.8921,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|672,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|696,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,696,USBICI,2018,-,NULL,USD,USD,Y,-2100.0000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2100.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|696,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|699,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,699,USBICI,2018,-,NULL,USD,USD,Y,1680.0000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1680.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|699,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|719,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,719,USBICI,2018,-,NULL,USD,USD,Y,-14000.0000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-14000.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|719,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|672,R0139M19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,672,USBICI,2019,-,NULL,USD,USD,Y,-9335.0075,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9335.0075,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|672,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|696,R0139M19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,696,USBICI,2019,-,NULL,USD,USD,Y,1708.2813,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1708.2813,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|696,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|764,R0139M19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,764,USBICI,2019,-,NULL,USD,USD,Y,1592.4829,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1592.4829,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|764,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0895A18|A&E Lawyers QS|8022|2018|USD|668,R0895A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,668,USBICI,2018,-,NULL,USD,USD,Y,-63858.9888,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-63858.9888,T1,NULL,NULL,QS,A&E Lawyers QS,P-OR-P-TTY|R0895A18|A&E Lawyers QS|8022|2018|USD|668,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|722,R0957A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,722,USBICI,2018,-,NULL,USD,USD,Y,1000.0000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1000.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|722,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M17|MUNICH - Surplus|8022|2017|USD|764,R0139M17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,764,USBICI,2017,-,NULL,USD,USD,Y,-279.0200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-279.0200,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M17|MUNICH - Surplus|8022|2017|USD|764,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|686,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,686,USBICI,2018,-,NULL,USD,USD,Y,-9800.0000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9800.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|686,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|713,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,713,USBICI,2018,-,NULL,USD,USD,Y,-3979.7048,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-3979.7048,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|713,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2019-09-01,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|668,R0139M19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,668,USBICI,2019,-,NULL,USD,USD,Y,-804.0334,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-804.0334,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M19|MUNICH - Surplus|8022|2019|USD|668,NULL
