"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Systemic cover - Clash|XL|2020|719|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","719","USBICI","2020","-","NULL","USD","USD","Y","-61452.8547","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-61452.8547","T1","NULL","NULL","XL","Systemic cover - Clash","Systemic cover - Clash|XL|2020|719|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Systemic cover - Clash|XL|2020|722|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","722","USBICI","2020","-","NULL","USD","USD","Y","-250974.7411","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-250974.7411","T1","NULL","NULL","XL","Systemic cover - Clash","Systemic cover - Clash|XL|2020|722|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Systemic cover - Clash|XL|2020|735|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","735","USBICI","2020","-","NULL","USD","USD","Y","-112561.1109","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-112561.1109","T1","NULL","NULL","XL","Systemic cover - Clash","Systemic cover - Clash|XL|2020|735|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Systemic cover - Clash|XL|2020|736|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","736","USBICI","2020","-","NULL","USD","USD","Y","-290512.7400","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-290512.7400","T1","NULL","NULL","XL","Systemic cover - Clash","Systemic cover - Clash|XL|2020|736|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Systemic cover - Clash|XL|2020|739|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","739","USBICI","2020","-","NULL","USD","USD","Y","-34716.1396","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-34716.1396","T1","NULL","NULL","XL","Systemic cover - Clash","Systemic cover - Clash|XL|2020|739|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Systemic cover - Clash|XL|2020|745|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","745","USBICI","2020","-","NULL","USD","USD","Y","-57051.8713","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-57051.8713","T1","NULL","NULL","XL","Systemic cover - Clash","Systemic cover - Clash|XL|2020|745|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Systemic cover - Clash|XL|2020|764|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","764","USBICI","2020","-","NULL","USD","USD","Y","-724992.0962","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-724992.0962","T1","NULL","NULL","XL","Systemic cover - Clash","Systemic cover - Clash|XL|2020|764|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","A&E Lawyers QS|QS |2019|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2019","-","NULL","USD","USD","Y","-24548.9638","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-24548.9638","T1","NULL","NULL","QS ","A&E Lawyers QS","A&E Lawyers QS|QS |2019|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","A&E Lawyers QS|QS |2020|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2020","-","NULL","USD","USD","Y","-30039.9860","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-30039.9860","T1","NULL","NULL","QS ","A&E Lawyers QS","A&E Lawyers QS|QS |2020|668|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|FAC|2010|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2010","-","NULL","USD","USD","Y","-.9951","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-.9951","T1","NULL","NULL","FAC","BICI Internal QS","BICI Internal QS|FAC|2010|668|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|FAC|2018|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2018","-","NULL","USD","USD","Y","3317.8679","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","3317.8679","T1","NULL","NULL","FAC","BICI Internal QS","BICI Internal QS|FAC|2018|668|USD","NULL"
"NULL","A","RC-P-T-FAC","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|FAC|2019|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2019","-","NULL","USD","USD","Y","-2833.0555","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-2833.0555","T1","NULL","NULL","FAC","BICI Internal QS","BICI Internal QS|FAC|2019|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2007|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2007","-","NULL","USD","USD","Y","263.0104","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","263.0104","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2007|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2008|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2008","-","NULL","USD","USD","Y","-.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-.0100","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2008|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2008|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2008","-","NULL","USD","USD","Y","-1525.5101","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1525.5101","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2008|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2008|685|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","685","USBICI","2008","-","NULL","USD","USD","Y","4623.6899","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","4623.6899","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2008|685|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2009|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2009","-","NULL","USD","USD","Y","-102.9588","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-102.9588","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2009|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2009|670|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","670","USBICI","2009","-","NULL","USD","USD","Y","495.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","495.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2009|670|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2009|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2009","-","NULL","USD","USD","Y","-5.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-5.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2009|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2010|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2010","-","NULL","USD","USD","Y","-197.0046","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-197.0046","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2010|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2010|670|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","670","USBICI","2010","-","NULL","USD","USD","Y","1980.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1980.0100","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2010|670|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2010|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2010","-","NULL","USD","USD","Y","160054.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","160054.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2010|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2010|675|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","675","USBICI","2010","-","NULL","USD","USD","Y","-22863.8899","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-22863.8899","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2010|675|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2010|685|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","685","USBICI","2010","-","NULL","USD","USD","Y","-76315.1900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-76315.1900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2010|685|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2010|688|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","688","USBICI","2010","-","NULL","USD","USD","Y","7500.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","7500.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2010|688|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2011|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2011","-","NULL","USD","USD","Y","2089.7400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","2089.7400","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2011|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2011","-","NULL","USD","USD","Y","200054.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","200054.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2011|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2011","-","NULL","USD","USD","Y","-14.6042","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-14.6042","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2011|675|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","675","USBICI","2011","-","NULL","USD","USD","Y","-274055.7500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-274055.7500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|675|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2011|685|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","685","USBICI","2011","-","NULL","USD","USD","Y","-27.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-27.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|685|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2011|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2011","-","NULL","USD","USD","Y","-60.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-60.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2011|687|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","687","USBICI","2011","-","NULL","USD","USD","Y","140.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","140.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|687|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2011|688|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","688","USBICI","2011","-","NULL","USD","USD","Y","7222.6000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","7222.6000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2011|688|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|QS|2012|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2012","-","NULL","USD","USD","Y","84.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","84.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|2012|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|UNK|2008|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2008","-","NULL","USD","USD","Y","301.6164","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","301.6164","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2008|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Internal QS|UNK|2010|TRI00068|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00068","USBICI","2010","-","NULL","USD","USD","Y","13.1536","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","13.1536","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK|2010|TRI00068|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2019","-","NULL","USD","USD","Y","-39331.6594","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-39331.6594","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","-94998.8363","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-94998.8363","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2019","-","NULL","USD","USD","Y","-95958.2017","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-95958.2017","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|673|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","673","USBICI","2019","-","NULL","USD","USD","Y","-4123.0456","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-4123.0456","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|673|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|674|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","674","USBICI","2019","-","NULL","USD","USD","Y","80807.9857","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","80807.9857","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|674|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2019","-","NULL","USD","USD","Y","-29023.8970","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-29023.8970","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|687|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","687","USBICI","2019","-","NULL","USD","USD","Y","1218.0362","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1218.0362","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|687|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|688|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","688","USBICI","2019","-","NULL","USD","USD","Y","124.1070","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","124.1070","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|688|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|696|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","-37269.6149","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-37269.6149","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|696|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|699|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","-3284.3771","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-3284.3771","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|699|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|700|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","700","USBICI","2019","-","NULL","USD","USD","Y","-6498.6693","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-6498.6693","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|700|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|713|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","713","USBICI","2019","-","NULL","USD","USD","Y","51733.3074","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","51733.3074","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|713|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|715|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","715","USBICI","2019","-","NULL","USD","USD","Y","-509.0583","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-509.0583","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|715|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|719|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","719","USBICI","2019","-","NULL","USD","USD","Y","10748.9005","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","10748.9005","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|719|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|722|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","32521.6712","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","32521.6712","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|722|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|735|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","735","USBICI","2019","-","NULL","USD","USD","Y","16653.5563","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","16653.5563","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|735|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|736|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","736","USBICI","2019","-","NULL","USD","USD","Y","51081.7211","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","51081.7211","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|736|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|739|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","739","USBICI","2019","-","NULL","USD","USD","Y","-77272.4855","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-77272.4855","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|739|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|764|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","114932.2510","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","114932.2510","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|764|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2019","-","NULL","USD","USD","Y","16956.7729","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","16956.7729","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|792|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","792","USBICI","2019","-","NULL","USD","USD","Y","4347.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","4347.0000","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|792|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2019|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2019","-","NULL","USD","USD","Y","21732.9656","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","21732.9656","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2019|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2020","-","NULL","USD","USD","Y","-104449.0158","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-104449.0158","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|673|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","673","USBICI","2020","-","NULL","USD","USD","Y","-4775.5990","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-4775.5990","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|673|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|674|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","674","USBICI","2020","-","NULL","USD","USD","Y","-96235.7390","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-96235.7390","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|674|USD","NULL"
