"Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|741|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","741","623","2021","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|741|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|744|2017|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|744|2017|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","EUR","EUR","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|744|2017|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|744|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|744|2018|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|744|2018|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","EUR","EUR","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|744|2018|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|744|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|766|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","766","623","2017","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|766|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|766|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","766","623","2018","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|766|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|768|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","768","623","2017","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|768|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|768|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","768","623","2018","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|768|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|770|2017|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2017","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2017|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|770|2017|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2017","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2017|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|2623|TRI00004|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","2623","2021","-","NULL","USD","USD","Y","2060024.4443","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","2060024.4443","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00004|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|2623|TRI00012|2019|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2019","-","NULL","GBP","GBP","Y","1090.6000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1090.6000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2019|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|2623|TRI00012|2019|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2019","-","NULL","USD","USD","Y","-1246.4000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1246.4000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2019|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|2623|TRI00012|2020|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2020","-","NULL","GBP","GBP","Y","311.6000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","311.6000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2020|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|2623|TRI00012|2020|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2020","-","NULL","USD","USD","Y","6232.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","6232.0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2020|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|2623|TRI00012|2021|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2021","-","NULL","CAD","CAD","Y","-3143.8825","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-3143.8825","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2021|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|2623|TRI00012|2021|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2021","-","NULL","EUR","EUR","Y","-930.3170","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-930.3170","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2021|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|2623|TRI00012|2021|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2021","-","NULL","GBP","GBP","Y","790.9466","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","790.9466","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2021|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|2623|TRI00012|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2021","-","NULL","USD","USD","Y","-214235.0097","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-214235.0097","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|714|2019|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","714","623","2019","-","NULL","USD","USD","Y","-1187.3216","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1187.3216","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|714|2019|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|714|2020|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","714","623","2020","-","NULL","USD","USD","Y","1775.4110","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1775.4110","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|714|2020|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|714|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","714","623","2021","-","NULL","USD","USD","Y","778888.2146","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","778888.2146","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|714|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|721|2020|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","721","623","2020","-","NULL","USD","USD","Y","7695.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","7695.0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|721|2020|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|721|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","721","623","2021","-","NULL","USD","USD","Y","18900.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","18900.0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|721|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|723|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","723","623","2021","-","NULL","USD","USD","Y","38723.8190","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","38723.8190","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|723|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|731|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","731","623","2021","-","NULL","USD","USD","Y","42156.5987","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","42156.5987","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|731|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|732|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","732","623","2021","-","NULL","USD","USD","Y","-16505.5377","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-16505.5377","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|732|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|737|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","737","623","2021","-","NULL","USD","USD","Y","5040.0004","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","5040.0004","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|737|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|738|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","738","623","2021","-","NULL","USD","USD","Y","30.7166","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","30.7166","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|738|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|741|2021|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","741","623","2021","-","NULL","CAD","CAD","Y","213.6299","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","213.6299","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|741|2021|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|741|2021|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","741","623","2021","-","NULL","EUR","EUR","Y","-378.8721","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-378.8721","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|741|2021|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|741|2021|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","741","623","2021","-","NULL","GBP","GBP","Y","-1779.2725","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1779.2725","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|741|2021|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|742|2021|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","742","623","2021","-","NULL","CAD","CAD","Y","-31527.5967","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-31527.5967","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|742|2021|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|742|2021|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","742","623","2021","-","NULL","EUR","EUR","Y","-12085.4884","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-12085.4884","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|742|2021|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|742|2021|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","742","623","2021","-","NULL","GBP","GBP","Y","-18671.6727","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-18671.6727","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|742|2021|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-12-01","Cede 6107|623|742|2021|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","742","623","2021","-","NULL","USD","USD","Y","-9229.2869","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-9229.2869","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|742|2021|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00004|2017|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2017","-","NULL","EUR","EUR","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2017|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00004|2017|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2017","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2017|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00004|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2017","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00004|2018|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2018","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2018|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00004|2018|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2018","-","NULL","EUR","EUR","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2018|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00004|2018|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2018","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2018|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00004|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2018","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2016|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2016","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2016|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2016|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2016","-","NULL","EUR","EUR","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2016|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2016|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2016","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2016|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2016|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2016","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2016|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2017|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2017","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2017|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2017|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2017","-","NULL","EUR","EUR","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2017|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2017|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2017","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2017|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2017","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2018|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2018","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2018|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2018|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2018","-","NULL","EUR","EUR","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2018|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2018|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2018","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2018|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 6107|623|TRI00012|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2018","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 5623|3623|808|2019|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","808","3623","2019","-","NULL","CAD","CAD","Y","2984.8325","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","2984.8325","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|808|2019|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 5623|3623|808|2019|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","808","3623","2019","-","NULL","EUR","EUR","Y","1218.4202","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1218.4202","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|808|2019|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 5623|3623|808|2019|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","808","3623","2019","-","NULL","GBP","GBP","Y","28293.2765","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","28293.2765","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|808|2019|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 5623|3623|808|2019|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","808","3623","2019","-","NULL","USD","USD","Y","675872.5985","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","675872.5985","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|808|2019|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 5623|3623|808|2020|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","808","3623","2020","-","NULL","CAD","CAD","Y","134663.1261","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","134663.1261","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|808|2020|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-09-01","Cede 5623|3623|808|2020|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","808","3623","2020","-","NULL","EUR","EUR","Y","62857.1956","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","62857.1956","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|808|2020|EUR","NULL"
